data.co,data.co2,data.formaldehyde,data.humidity,data.pm1,data.pm10,data.pm25,data.temperature,timestamp
1,581,0,63,12,17,15,33,30-12-2022 02:28
1,576,0,63,13,19,17,33,30-12-2022 02:32
1,578,0,63,13,18,16,33,30-12-2022 02:32
1,578,0,63,13,18,16,33,30-12-2022 02:34
1,577,0,63,12,17,15,33,30-12-2022 02:36
1,574,0,63,13,18,16,33,30-12-2022 02:38
1,576,0,63,12,17,15,33,30-12-2022 02:42
1,574,0,63,12,17,15,33,30-12-2022 02:42
1,576,0,63,11,15,14,33,30-12-2022 02:44
1,573,0,63,12,17,15,33,30-12-2022 02:48
1,573,0,63,13,18,16,33,30-12-2022 02:48
1,573,0,63,12,17,15,33,30-12-2022 02:52
1,572,0,63,13,18,16,33,30-12-2022 02:52
1,571,0,63,12,17,15,33,30-12-2022 02:56
1,570,0,63,12,17,15,33,30-12-2022 02:56
1,571,0,63,12,17,15,33,30-12-2022 03:00
1,569,0,63,12,17,15,33,30-12-2022 03:02
1,568,0,63,13,18,16,33,30-12-2022 03:04
1,567,0,63,12,17,15,33,30-12-2022 03:06
1,567,0,63,11,15,14,33,30-12-2022 03:08
1,567,0,63,12,17,15,33,30-12-2022 03:10
1,568,0,63,12,17,15,33,30-12-2022 03:12
1,566,0,63,12,17,15,33,30-12-2022 03:14
1,563,0,63,11,15,14,33,30-12-2022 03:16
1,565,0,63,11,15,14,33,30-12-2022 03:18
1,563,0,63,12,17,15,33,30-12-2022 03:20
1,562,0,63,11,15,14,33,30-12-2022 03:24
1,561,0,63,13,18,16,32,30-12-2022 03:24
1,564,0,63,12,17,15,33,30-12-2022 03:26
1,560,0,63,12,17,15,33,30-12-2022 03:28
1,562,0,63,12,17,15,33,30-12-2022 03:30
1,559,0,63,11,15,14,33,30-12-2022 03:32
1,563,0,63,13,18,16,33,30-12-2022 03:34
1,557,0,63,11,15,14,33,30-12-2022 03:36
1,558,0,63,12,17,15,33,30-12-2022 03:40
1,557,0,63,11,15,14,33,30-12-2022 03:40
1,557,0,63,12,17,15,33,30-12-2022 03:42
1,554,0,63,12,17,15,33,30-12-2022 03:46
1,559,0,63,12,17,15,33,30-12-2022 03:46
1,556,0,63,12,17,15,33,30-12-2022 03:50
1,554,0,63,11,15,14,33,30-12-2022 03:50
1,554,0,63,13,18,16,33,30-12-2022 03:52
1,556,0,63,12,17,15,33,30-12-2022 03:54
1,552,0,63,11,16,14,33,30-12-2022 03:56
1,558,0,63,10,14,13,33,30-12-2022 03:58
1,554,0,63,11,15,14,33,30-12-2022 04:02
1,553,0,63,11,15,14,33,30-12-2022 04:06
1,551,0,63,10,14,13,33,30-12-2022 04:06
1,550,0,63,10,14,13,33,30-12-2022 04:10
1,554,0,63,12,17,15,33,30-12-2022 04:10
1,548,0,63,11,15,14,33,30-12-2022 04:14
1,548,0,63,11,15,14,33,30-12-2022 04:14
1,548,0,63,11,15,14,33,30-12-2022 04:18
1,546,0,63,12,17,15,33,30-12-2022 04:18
1,547,0,63,11,15,14,33,30-12-2022 04:22
1,546,0,63,11,15,14,33,30-12-2022 04:22
1,550,0,63,11,15,14,33,30-12-2022 04:24
1,548,0,63,11,15,14,33,30-12-2022 04:26
1,547,0,63,11,15,14,33,30-12-2022 04:30
1,547,0,63,11,15,14,33,30-12-2022 04:30
1,545,0,63,10,14,13,33,30-12-2022 04:34
1,546,0,63,10,14,13,33,30-12-2022 04:34
1,544,0,63,12,17,15,33,30-12-2022 04:36
1,543,0,63,11,15,14,33,30-12-2022 04:40
1,543,0,63,10,14,13,33,30-12-2022 04:40
1,544,0,63,11,15,14,33,30-12-2022 04:42
1,546,0,63,11,15,14,33,30-12-2022 04:44
1,543,0,63,11,15,14,33,30-12-2022 04:48
1,543,0,63,11,15,14,33,30-12-2022 04:48
1,541,0,63,12,17,15,33,30-12-2022 04:50
1,539,0,63,10,14,13,33,30-12-2022 04:52
1,542,0,63,11,15,14,33,30-12-2022 04:54
1,541,0,63,12,17,15,33,30-12-2022 04:56
1,539,0,63,11,16,14,33,30-12-2022 05:00
1,541,0,63,13,18,16,33,30-12-2022 05:02
1,543,0,63,11,15,14,33,30-12-2022 05:06
1,542,0,63,10,14,13,33,30-12-2022 05:06
1,539,0,63,11,15,14,33,30-12-2022 05:10
1,541,0,63,12,17,15,33,30-12-2022 05:10
1,542,0,63,12,17,15,33,30-12-2022 05:14
1,543,0,63,11,15,14,33,30-12-2022 05:14
1,541,0,63,10,14,13,33,30-12-2022 05:16
1,541,0,63,11,15,14,33,30-12-2022 05:18
1,542,0,63,11,15,14,33,30-12-2022 05:20
1,541,0,63,12,17,15,33,30-12-2022 05:22
1,541,0,63,11,15,14,33,30-12-2022 05:24
1,540,0,63,12,17,15,33,30-12-2022 05:28
1,540,0,63,10,14,13,32,30-12-2022 05:28
1,539,0,63,12,17,15,33,30-12-2022 05:32
1,540,0,63,11,15,14,33,30-12-2022 05:32
1,539,0,63,11,15,14,33,30-12-2022 05:36
1,538,0,63,12,17,15,33,30-12-2022 05:36
1,542,0,63,12,17,15,33,30-12-2022 05:40
1,541,0,63,12,17,15,33,30-12-2022 05:40
1,537,0,63,11,15,14,33,30-12-2022 05:44
1,541,0,63,11,15,14,33,30-12-2022 05:44
1,539,0,63,11,15,14,33,30-12-2022 05:48
1,539,0,63,12,17,15,33,30-12-2022 05:48
1,538,0,63,12,17,15,33,30-12-2022 05:50
1,538,0,63,12,17,15,33,30-12-2022 05:54
1,537,0,63,12,17,15,33,30-12-2022 05:54
1,538,0,63,13,18,16,33,30-12-2022 05:56
1,540,0,63,13,19,17,33,30-12-2022 05:58
1,535,0,63,12,17,15,33,30-12-2022 06:04
1,539,0,63,12,17,15,33,30-12-2022 06:04
1,538,0,63,11,15,14,33,30-12-2022 06:08
1,540,0,63,13,18,16,33,30-12-2022 06:08
1,533,0,63,13,19,17,33,30-12-2022 06:12
1,533,0,63,14,20,18,33,30-12-2022 06:12
1,533,0,63,13,19,17,33,30-12-2022 06:14
1,536,0,63,13,19,17,32,30-12-2022 06:16
1,535,0,63,14,20,18,33,30-12-2022 06:18
1,535,0,63,13,18,16,33,30-12-2022 06:20
1,537,0,63,13,18,16,33,30-12-2022 06:22
1,532,0,63,13,19,17,33,30-12-2022 06:24
1,533,0,63,14,20,18,33,30-12-2022 06:26
1,534,0,63,12,17,15,33,30-12-2022 06:30
1,533,0,63,13,19,17,33,30-12-2022 06:30
1,533,0,63,13,19,17,33,30-12-2022 06:34
1,534,0,63,13,19,17,33,30-12-2022 06:34
1,536,0,63,14,20,18,33,30-12-2022 06:38
1,534,0,63,13,18,16,33,30-12-2022 06:38
1,533,0,63,13,19,17,33,30-12-2022 06:40
1,529,0,63,14,20,18,33,30-12-2022 06:42
1,529,0,63,14,20,18,33,30-12-2022 06:44
1,528,0,63,14,20,18,33,30-12-2022 06:46
1,526,0,63,13,19,17,33,30-12-2022 06:48
1,528,0,63,13,19,17,33,30-12-2022 06:52
1,527,0,63,14,20,18,33,30-12-2022 06:52
1,528,0,63,15,21,19,33,30-12-2022 06:56
1,528,0,63,16,22,20,33,30-12-2022 06:56
1,527,0,63,16,22,20,33,30-12-2022 06:58
1,523,0,63,14,20,18,33,30-12-2022 07:04
1,524,0,63,15,21,19,33,30-12-2022 07:04
1,523,0,63,14,20,18,33,30-12-2022 07:08
1,525,0,63,16,22,20,33,30-12-2022 07:08
1,522,0,63,14,20,18,33,30-12-2022 07:12
1,523,0,63,16,22,20,33,30-12-2022 07:12
1,523,0,63,15,21,19,33,30-12-2022 07:16
1,522,0,63,16,22,20,33,30-12-2022 07:16
1,521,0,63,15,21,19,33,30-12-2022 07:20
1,523,0,63,14,20,18,33,30-12-2022 07:20
1,523,0,63,15,21,19,33,30-12-2022 07:22
1,520,0,63,15,21,19,33,30-12-2022 07:24
1,523,0,63,15,21,19,33,30-12-2022 07:26
1,522,0,63,16,22,20,33,30-12-2022 07:30
1,521,0,63,15,21,19,33,30-12-2022 07:30
1,519,0,63,16,22,20,33,30-12-2022 07:34
1,521,0,63,16,22,20,33,30-12-2022 07:34
1,518,0,63,16,22,20,33,30-12-2022 07:38
1,520,0,63,17,23,21,33,30-12-2022 07:38
1,520,0,63,17,24,22,33,30-12-2022 07:42
1,520,0,63,17,24,22,33,30-12-2022 07:42
1,520,0,63,16,22,20,33,30-12-2022 07:46
1,516,0,63,16,22,20,33,30-12-2022 07:46
1,518,0,63,17,23,21,33,30-12-2022 07:48
1,517,0,63,16,22,20,33,30-12-2022 07:50
1,519,0,63,17,23,21,33,30-12-2022 07:54
1,519,0,63,17,24,22,33,30-12-2022 07:54
1,517,0,63,17,24,22,33,30-12-2022 07:58
1,516,0,63,17,23,21,33,30-12-2022 07:58
1,511,0,63,17,23,21,33,30-12-2022 08:02
1,517,0,63,17,24,22,33,30-12-2022 08:04
1,515,0,63,17,23,21,33,30-12-2022 08:06
1,515,0,63,17,23,21,33,30-12-2022 08:08
1,514,0,63,18,26,23,33,30-12-2022 08:10
1,515,0,63,16,22,20,33,30-12-2022 08:14
1,515,0,63,17,24,22,33,30-12-2022 08:14
1,514,0,63,18,26,23,33,30-12-2022 08:18
1,514,0,63,17,24,22,33,30-12-2022 08:18
1,515,0,63,16,22,20,33,30-12-2022 08:22
1,516,0,63,17,23,21,33,30-12-2022 08:22
1,514,0,63,17,23,21,32,30-12-2022 08:26
1,517,0,63,17,24,22,32,30-12-2022 08:26
1,516,0,63,17,24,22,32,30-12-2022 08:28
1,516,0,63,17,23,21,33,30-12-2022 08:30
1,517,0,63,17,24,22,32,30-12-2022 08:32
1,514,0,63,18,26,23,32,30-12-2022 08:34
1,513,0,63,17,24,22,32,30-12-2022 08:36
1,513,0,63,16,22,20,32,30-12-2022 08:40
1,512,0,63,18,26,23,32,30-12-2022 08:40
1,513,0,64,18,26,23,32,30-12-2022 08:44
1,515,0,64,18,26,23,32,30-12-2022 08:44
1,518,0,63,17,23,21,32,30-12-2022 08:48
1,518,0,64,17,24,22,32,30-12-2022 08:48
1,521,0,63,19,27,24,32,30-12-2022 08:50
1,519,0,64,20,29,25,33,30-12-2022 08:54
1,523,0,64,19,27,24,32,30-12-2022 08:54
1,520,0,64,21,29,26,33,30-12-2022 08:58
1,523,0,64,20,28,25,32,30-12-2022 08:58
1,531,0,64,22,31,28,33,30-12-2022 09:02
1,539,0,64,21,29,26,33,30-12-2022 09:06
1,543,0,64,23,32,29,33,30-12-2022 09:06
1,533,0,63,22,32,28,33,30-12-2022 09:10
1,559,0,63,22,30,27,33,30-12-2022 09:10
1,572,0,62,21,29,26,33,30-12-2022 09:12
1,574,0,62,22,30,27,33,30-12-2022 09:14
1,582,0,62,22,30,27,33,30-12-2022 09:18
1,583,0,62,21,29,26,32,30-12-2022 09:18
1,590,0,62,21,29,26,32,30-12-2022 09:22
1,591,0,62,22,30,27,32,30-12-2022 09:22
1,595,0,62,21,30,26,32,30-12-2022 09:26
1,601,0,62,21,29,26,32,30-12-2022 09:26
1,623,0,62,22,30,27,32,30-12-2022 09:30
1,600,0,62,19,27,24,32,30-12-2022 09:30
1,596,0,62,19,27,24,32,30-12-2022 09:34
1,596,0,62,19,27,24,32,30-12-2022 09:34
1,597,0,62,21,29,26,32,30-12-2022 09:38
1,592,0,62,18,26,23,32,30-12-2022 09:38
1,597,0,62,19,27,24,32,30-12-2022 09:40
1,605,0,62,19,27,24,32,30-12-2022 09:42
1,601,0,62,18,26,23,32,30-12-2022 09:44
1,598,0,61,18,26,23,32,30-12-2022 09:48
1,599,0,61,20,28,25,32,30-12-2022 09:48
1,601,0,61,19,27,24,32,30-12-2022 09:52
1,603,0,60,17,23,21,32,30-12-2022 09:52
1,595,0,60,16,22,20,32,30-12-2022 09:56
1,593,0,60,17,23,21,32,30-12-2022 09:56
1,589,0,59,16,22,20,32,30-12-2022 10:00
1,583,0,59,17,23,21,32,30-12-2022 10:02
1,587,0,59,15,21,19,32,30-12-2022 10:06
1,587,0,59,15,21,19,32,30-12-2022 10:06
1,591,0,60,14,20,18,32,30-12-2022 10:10
1,591,0,60,15,21,19,32,30-12-2022 10:10
1,594,0,60,15,21,19,32,30-12-2022 10:12
1,594,0,59,16,22,20,32,30-12-2022 10:14
1,589,0,59,15,21,19,32,30-12-2022 10:16
1,586,0,59,17,23,21,31,30-12-2022 10:20
1,587,0,59,17,23,21,32,30-12-2022 10:20
1,596,0,59,17,24,22,32,30-12-2022 10:22
1,593,0,59,17,24,22,32,30-12-2022 10:24
1,596,0,58,20,28,25,32,30-12-2022 10:28
1,608,0,58,19,27,24,32,30-12-2022 10:28
1,619,0,57,20,28,25,32,30-12-2022 10:30
1,632,0,57,22,31,28,32,30-12-2022 10:32
1,635,0,57,23,32,29,32,30-12-2022 10:36
1,637,0,57,24,34,30,32,30-12-2022 10:36
1,636,0,56,26,36,32,32,30-12-2022 10:40
1,632,0,56,25,35,31,32,30-12-2022 10:40
1,638,0,56,26,36,32,32,30-12-2022 10:44
1,639,0,56,26,37,33,32,30-12-2022 10:44
1,641,0,56,28,39,35,32,30-12-2022 10:46
1,644,0,56,27,38,34,32,30-12-2022 10:48
1,646,0,57,27,38,34,32,30-12-2022 10:50
1,652,0,57,28,39,35,32,30-12-2022 10:52
1,654,0,57,28,39,35,32,30-12-2022 10:54
1,658,0,57,29,41,36,32,30-12-2022 10:56
1,651,0,57,26,38,33,32,30-12-2022 10:58
1,662,0,58,28,39,35,32,30-12-2022 11:04
1,666,0,58,28,39,35,32,30-12-2022 11:04
1,680,0,58,26,36,32,32,30-12-2022 11:08
1,675,0,58,28,39,35,32,30-12-2022 11:08
1,677,0,58,26,37,33,32,30-12-2022 11:10
1,674,0,58,26,36,32,32,30-12-2022 11:12
1,672,0,57,25,35,31,32,30-12-2022 11:16
1,682,0,57,25,35,31,33,30-12-2022 11:16
1,684,0,57,25,35,31,33,30-12-2022 11:20
1,682,0,57,23,32,29,33,30-12-2022 11:20
1,679,0,57,22,31,28,33,30-12-2022 11:22
1,683,0,57,23,32,29,33,30-12-2022 11:24
1,700,0,57,22,30,27,33,30-12-2022 11:28
1,703,0,57,21,29,26,33,30-12-2022 11:28
1,703,0,57,21,30,26,33,30-12-2022 11:32
1,711,0,56,21,29,26,33,30-12-2022 11:32
1,715,0,56,19,27,24,33,30-12-2022 11:36
1,726,0,56,19,27,24,33,30-12-2022 11:36
1,725,0,56,20,28,25,33,30-12-2022 11:40
1,722,0,56,18,26,23,33,30-12-2022 11:40
1,730,0,57,17,24,22,33,30-12-2022 11:44
1,729,0,57,19,27,24,33,30-12-2022 11:44
1,730,0,57,18,26,23,33,30-12-2022 11:48
1,734,0,57,17,23,21,33,30-12-2022 11:48
1,739,0,57,17,24,22,33,30-12-2022 11:50
1,731,0,57,17,23,21,33,30-12-2022 11:52
1,737,0,56,17,23,21,33,30-12-2022 11:54
1,738,0,56,16,22,20,33,30-12-2022 11:56
1,735,0,56,15,21,19,33,30-12-2022 11:58
1,738,0,57,14,20,18,33,30-12-2022 12:02
1,737,0,57,14,20,18,33,30-12-2022 12:06
1,742,0,57,14,20,18,33,30-12-2022 12:06
1,746,0,57,13,19,17,33,30-12-2022 12:10
1,749,0,57,13,19,17,33,30-12-2022 12:10
1,752,0,57,13,18,16,33,30-12-2022 12:14
1,751,0,57,12,17,15,33,30-12-2022 12:14
1,755,0,56,12,17,15,33,30-12-2022 12:18
1,758,0,56,13,18,16,33,30-12-2022 12:18
1,759,0,56,13,18,16,33,30-12-2022 12:22
1,755,0,56,12,17,15,33,30-12-2022 12:22
1,758,0,56,12,17,15,33,30-12-2022 12:24
1,753,0,57,12,17,15,33,30-12-2022 12:28
1,755,0,57,11,15,14,33,30-12-2022 12:28
1,758,0,57,10,14,13,33,30-12-2022 12:30
1,759,0,57,12,17,15,33,30-12-2022 12:34
1,757,0,57,12,17,15,32,30-12-2022 12:34
1,760,0,57,12,17,15,32,30-12-2022 12:38
1,761,0,57,12,17,15,32,30-12-2022 12:38
1,763,0,57,10,14,13,32,30-12-2022 12:42
1,766,0,57,11,15,14,32,30-12-2022 12:42
1,751,0,57,10,14,13,32,30-12-2022 12:46
1,751,0,57,10,14,13,32,30-12-2022 12:46
1,752,0,57,10,14,13,32,30-12-2022 12:50
1,751,0,57,10,14,13,32,30-12-2022 12:50
1,742,0,57,9,13,12,32,30-12-2022 12:52
1,749,0,57,10,14,13,32,30-12-2022 12:56
1,752,0,57,11,15,14,32,30-12-2022 12:56
1,764,0,57,10,14,13,32,30-12-2022 13:00
1,769,0,57,10,14,13,32,30-12-2022 13:02
1,761,0,56,9,13,12,33,30-12-2022 13:06
1,760,0,56,8,12,11,33,30-12-2022 13:06
1,759,0,56,9,13,12,32,30-12-2022 13:08
1,747,0,56,9,13,12,32,30-12-2022 13:12
1,753,0,56,8,12,11,32,30-12-2022 13:12
1,754,0,56,9,13,12,32,30-12-2022 13:16
1,756,0,56,9,13,12,32,30-12-2022 13:16
1,748,0,56,9,13,12,33,30-12-2022 13:20
1,749,0,56,9,13,12,32,30-12-2022 13:20
1,744,0,56,8,11,10,32,30-12-2022 13:24
1,742,0,56,9,13,12,32,30-12-2022 13:24
1,735,0,56,9,13,12,32,30-12-2022 13:28
1,734,0,56,9,13,12,32,30-12-2022 13:28
1,728,0,56,9,13,12,32,30-12-2022 13:32
1,728,0,56,8,12,11,32,30-12-2022 13:32
1,734,0,56,8,11,10,32,30-12-2022 13:36
1,728,0,56,8,11,10,32,30-12-2022 13:36
1,730,0,56,9,13,12,32,30-12-2022 13:40
1,727,0,56,9,13,12,32,30-12-2022 13:40
1,726,0,56,8,12,11,33,30-12-2022 13:44
1,722,0,56,9,13,12,33,30-12-2022 13:44
1,725,0,55,9,13,12,33,30-12-2022 13:46
1,729,0,55,9,13,12,33,30-12-2022 13:48
1,737,0,55,9,13,12,33,30-12-2022 13:52
1,737,0,55,10,14,13,33,30-12-2022 13:52
1,748,0,55,9,13,12,33,30-12-2022 13:54
1,747,0,56,9,13,12,32,30-12-2022 13:58
1,743,0,56,10,14,13,33,30-12-2022 13:58
1,743,0,55,10,14,13,33,30-12-2022 14:04
1,748,0,55,10,14,13,33,30-12-2022 14:04
1,746,0,55,10,14,13,33,30-12-2022 14:08
1,743,0,55,12,17,15,33,30-12-2022 14:08
1,744,0,55,10,14,13,33,30-12-2022 14:12
1,742,0,55,10,14,13,33,30-12-2022 14:12
1,759,0,55,10,14,13,33,30-12-2022 14:16
1,763,0,55,10,14,13,33,30-12-2022 14:16
1,743,0,55,10,14,13,33,30-12-2022 14:20
1,745,0,55,10,14,13,33,30-12-2022 14:20
1,737,0,55,10,14,13,33,30-12-2022 14:24
1,738,0,55,11,15,14,33,30-12-2022 14:24
1,726,0,55,11,15,14,33,30-12-2022 14:28
1,726,0,55,10,14,13,33,30-12-2022 14:28
1,731,0,55,10,14,13,34,30-12-2022 14:32
1,726,0,54,10,14,13,33,30-12-2022 14:32
1,719,0,54,11,15,14,34,30-12-2022 14:34
1,726,0,55,10,14,13,34,30-12-2022 14:36
1,713,0,55,10,14,13,34,30-12-2022 14:38
1,710,0,55,10,14,13,33,30-12-2022 14:40
1,702,0,55,9,13,12,33,30-12-2022 14:44
1,699,0,55,10,14,13,33,30-12-2022 14:44
1,696,0,55,9,13,12,33,30-12-2022 14:48
1,693,0,55,9,13,12,33,30-12-2022 14:48
1,690,0,55,10,14,13,34,30-12-2022 14:52
1,686,0,55,9,13,12,34,30-12-2022 14:52
1,682,0,55,10,14,13,34,30-12-2022 14:56
1,0,0,55,9,13,12,34,30-12-2022 14:56
1,687,0,55,9,13,12,34,30-12-2022 15:00
1,693,0,55,10,14,13,34,30-12-2022 15:02
1,690,0,55,9,13,12,34,30-12-2022 15:04
1,698,0,55,9,13,12,34,30-12-2022 15:06
1,692,0,55,9,13,12,33,30-12-2022 15:08
1,684,0,55,8,12,11,33,30-12-2022 15:10
1,683,0,55,9,13,12,33,30-12-2022 15:12
1,686,0,55,9,13,12,33,30-12-2022 15:14
1,687,0,55,8,12,11,33,30-12-2022 15:16
1,688,0,55,8,12,11,33,30-12-2022 15:18
1,677,0,55,9,13,12,33,30-12-2022 15:20
1,678,0,56,9,13,12,33,30-12-2022 15:24
1,674,0,56,9,13,12,33,30-12-2022 15:24
1,668,0,56,9,13,12,33,30-12-2022 15:26
1,675,0,56,9,13,12,33,30-12-2022 15:30
1,0,0,57,9,13,12,32,30-12-2022 15:30
1,688,0,57,8,12,11,32,30-12-2022 15:32
1,682,0,57,9,13,12,32,30-12-2022 15:36
1,680,0,57,9,13,12,32,30-12-2022 15:36
1,678,0,57,9,13,12,32,30-12-2022 15:38
1,681,0,57,8,12,11,32,30-12-2022 15:40
1,669,0,57,9,13,12,32,30-12-2022 15:42
1,674,0,57,11,15,14,32,30-12-2022 15:46
1,668,0,57,11,15,14,32,30-12-2022 15:46
1,660,0,57,10,14,13,32,30-12-2022 15:50
1,656,0,57,11,15,14,32,30-12-2022 15:50
1,651,0,57,11,15,14,32,30-12-2022 15:54
1,649,0,57,10,14,13,32,30-12-2022 15:54
1,650,0,57,11,15,14,32,30-12-2022 15:58
1,622,0,58,11,15,14,32,30-12-2022 15:58
1,616,0,58,11,15,14,32,30-12-2022 16:04
1,617,0,58,12,17,15,32,30-12-2022 16:04
1,610,0,58,11,15,14,32,30-12-2022 16:06
1,607,0,57,12,17,15,32,30-12-2022 16:08
1,602,0,57,13,18,16,32,30-12-2022 16:10
1,598,0,57,12,17,15,32,30-12-2022 16:12
1,595,0,57,11,15,14,32,30-12-2022 16:14
1,587,0,58,12,17,15,32,30-12-2022 16:18
1,592,0,58,13,18,16,32,30-12-2022 16:18
1,598,0,58,12,17,15,32,30-12-2022 16:20
1,606,0,57,13,18,16,32,30-12-2022 16:22
1,604,0,58,12,17,15,32,30-12-2022 16:26
1,603,0,58,12,17,15,32,30-12-2022 16:26
1,614,0,58,13,18,16,32,30-12-2022 16:30
1,618,0,58,13,19,17,32,30-12-2022 16:30
1,630,0,58,12,17,15,32,30-12-2022 16:34
1,636,0,58,13,18,16,32,30-12-2022 16:34
1,639,0,58,14,20,18,32,30-12-2022 16:38
1,638,0,58,13,19,17,32,30-12-2022 16:38
1,647,0,58,13,18,16,32,30-12-2022 16:42
1,648,0,58,13,18,16,32,30-12-2022 16:42
1,642,0,57,13,18,16,32,30-12-2022 16:44
1,643,0,58,13,19,17,32,30-12-2022 16:48
1,647,0,58,13,18,16,32,30-12-2022 16:48
1,647,0,58,13,18,16,32,30-12-2022 16:52
1,644,0,58,12,17,15,32,30-12-2022 16:52
1,639,0,58,13,18,16,32,30-12-2022 16:56
1,644,0,58,13,18,16,32,30-12-2022 16:56
1,642,0,58,13,18,16,32,30-12-2022 17:00
1,656,0,58,13,18,16,32,30-12-2022 17:02
1,652,0,57,13,18,16,32,30-12-2022 17:06
1,654,0,57,12,17,15,32,30-12-2022 17:06
1,650,0,57,13,18,16,32,30-12-2022 17:08
1,635,0,57,12,17,15,33,30-12-2022 17:12
1,630,0,57,12,17,15,33,30-12-2022 17:12
1,621,0,58,11,15,14,32,30-12-2022 17:16
1,616,0,58,12,17,15,32,30-12-2022 17:16
1,611,0,58,12,17,15,32,30-12-2022 17:20
1,606,0,58,11,15,14,32,30-12-2022 17:20
1,594,0,58,13,18,16,32,30-12-2022 17:24
1,593,0,58,11,15,14,32,30-12-2022 17:24
1,594,0,58,12,17,15,32,30-12-2022 17:26
1,599,0,58,11,15,14,32,30-12-2022 17:28
1,593,0,58,12,17,15,32,30-12-2022 17:30
1,598,0,58,11,15,14,32,30-12-2022 17:32
1,600,0,58,12,17,15,32,30-12-2022 17:36
1,593,0,58,12,17,15,32,30-12-2022 17:36
1,623,0,58,10,14,13,32,30-12-2022 17:38
1,633,0,58,10,14,13,32,30-12-2022 17:40
1,627,0,58,10,14,13,32,30-12-2022 17:42
